"X","paper_doi","paper_files","paper_comment","np_core","np_shell_1","np_shell_2","np_shell_3","np_hydro_size","np_zeta","syn_description","syn_method","syn_temp","syn_pH","syn_steer","syn_atm","syn_press","syn_surf","syn_doi","xrd_scherrer_size","xrd_crystallinity","xrd_fracs","xrd_files","emic_exp_type","emic_kV","emic_scan_regime","emic_interplanar_dist","emic_size","emic_x_size","emic_y_size","emic_z_size","emic_shape","emic_files","ads_method","ads_adsorbate","ads_pore_volume","ads_density","ads_pore_size","ads_surf_area","ads_files","tox_test_type","tox_cell_line","tox_gen_tox","tox_mtt_24","tox_mtt_48","tox_mtt_72","tox_lc50","tox_noec","tox_loes","tox_live_frac","tox_apopt_frac","tox_necr_frac","squid_temp","squid_h_max","squid_sat_mag","squid_coerc_f","squid_rem_mag","squid_orient","squid_h_bias","squid_files","zfc_temp_min","zfc_temp_max","zfc_h_meas","zfc_temp_block","zfc_files","htherm_method","htherm_relax","htherm_h_amplitude","htherm_amf_freq","htherm_sar","htherm_ilp","htherm_toxicity","htherm_files","magmech_mech","magmech_h_val","magmech_mag_grad","magmech_torque","magmech_wdist","magmech_mag_type","magmech_target","magmech_target_force","mri_h_val","mri_r1","mri_r2","dds_h_val","dds_mag_grad","dds_wdist","dds_mag_type","dds_vessel","dds_velocity","dds_accumulation","mep_mep_coef","mep_h_val","mep_h_opt","mep_epsilon","mep_piezo","mep_resist"
,"DOI: 10.1002/anie.200805149",,,"Zn0.3Fe0.7Fe2O4","","","",,,"15 nm (ZnxMn1x)Fe2O4and (ZnxFe1x)Fe2O4(x=0, 0.1, 0.2, 0.3,0.4, and 0.8) nanoparticles were prepared following a slightlymodified procedure.[5a,11]A typical small-scale synthesis to produce(Zn0.4Mn0.6)Fe2O4nanoparticles is as follows: ZnCl2(0.03 g), MnCl2(0.04 g), and [Fe(acac)3] (0.353 g) were placed in a 50 mL three-neckround-bottom flask in the presence of surfactants (oleic acid andoleylamine) in octyl ether. The reaction mixture was heated at 3008Cfor 1 h and, after removing the heating source, the reaction productswere cooled to room temperature. Upon addition of ethanol, a blackpowder precipitated and was isolated by centrifugation. The isolatednanoparticles were dispersed in a solvent such as toluene. The typicalyield of nanoparticles was 40 mg. For large-scale synthesis, the sameprocedures were utilized in which the amounts of reagents used wereZnCl2(3.6 g), MnCl2(4.8 g), and [Fe(acac)3] (42.4 g) and the yield ofobtained nanoparticles was 9.8 g. (Zn0.4Fe0.6)Fe2O4nanoparticles wereobtained by using FeCl2instead of MnCl2under identical conditions.","Polyol",,,,"",,"","http://dx.doi.org/10.1021/ja0380852",,"Monocrystal","",,"TEM",,"",,"15","15","15","15","Sphere","","","",,,,,,"MTT","HeLa","","100",,,,,,,,,"300",,"152",,,,,,,,,,,"",,,,,,,,,,,,,,,,"4.5",,"568",,,,,,,,,,,,,
,"DOI: 10.1002/anie.200805149",,,"Zn0.4Fe0.6Fe2O4","","","",,,"15 nm (ZnxMn1x)Fe2O4and (ZnxFe1x)Fe2O4(x=0, 0.1, 0.2, 0.3,0.4, and 0.8) nanoparticles were prepared following a slightlymodified procedure.[5a,11]A typical small-scale synthesis to produce(Zn0.4Mn0.6)Fe2O4nanoparticles is as follows: ZnCl2(0.03 g), MnCl2(0.04 g), and [Fe(acac)3] (0.353 g) were placed in a 50 mL three-neckround-bottom flask in the presence of surfactants (oleic acid andoleylamine) in octyl ether. The reaction mixture was heated at 3008Cfor 1 h and, after removing the heating source, the reaction productswere cooled to room temperature. Upon addition of ethanol, a blackpowder precipitated and was isolated by centrifugation. The isolatednanoparticles were dispersed in a solvent such as toluene. The typicalyield of nanoparticles was 40 mg. For large-scale synthesis, the sameprocedures were utilized in which the amounts of reagents used wereZnCl2(3.6 g), MnCl2(4.8 g), and [Fe(acac)3] (42.4 g) and the yield ofobtained nanoparticles was 9.8 g. (Zn0.4Fe0.6)Fe2O4nanoparticles wereobtained by using FeCl2instead of MnCl2under identical conditions.","Polyol",,,,"",,"","http://dx.doi.org/10.1021/ja0380852",,"Monocrystal","",,"TEM",,"",,"15","15","15","15","Sphere","","","",,,,,,"MTT","HeLa","","100",,,,,,,,,"300",,"161",,,,,,,,,,,"",,,,,,,,,,,,,,,,"4.5",,"687",,,,,,,,,,,,,
,"DOI: 10.1002/anie.200805149",,,"Fe3O4","","","",,,"15 nm (ZnxMn1x)Fe2O4and (ZnxFe1x)Fe2O4(x=0, 0.1, 0.2, 0.3,0.4, and 0.8) nanoparticles were prepared following a slightlymodified procedure.[5a,11]A typical small-scale synthesis to produce(Zn0.4Mn0.6)Fe2O4nanoparticles is as follows: ZnCl2(0.03 g), MnCl2(0.04 g), and [Fe(acac)3] (0.353 g) were placed in a 50 mL three-neckround-bottom flask in the presence of surfactants (oleic acid andoleylamine) in octyl ether. The reaction mixture was heated at 3008Cfor 1 h and, after removing the heating source, the reaction productswere cooled to room temperature. Upon addition of ethanol, a blackpowder precipitated and was isolated by centrifugation. The isolatednanoparticles were dispersed in a solvent such as toluene. The typicalyield of nanoparticles was 40 mg. For large-scale synthesis, the sameprocedures were utilized in which the amounts of reagents used wereZnCl2(3.6 g), MnCl2(4.8 g), and [Fe(acac)3] (42.4 g) and the yield ofobtained nanoparticles was 9.8 g. (Zn0.4Fe0.6)Fe2O4nanoparticles wereobtained by using FeCl2instead of MnCl2under identical conditions.","Polyol",,,,"",,"","http://dx.doi.org/10.1021/ja0380852",,"Monocrystal","",,"TEM",,"",,"15","15","15","15","Sphere","","","",,,,,,"MTT","HeLa","","100",,,,,,,,,"300",,"114",,,,,,,,,,,"",,,,,,,,,,,,,,,,"4.5",,"276",,,,,,,,,,,,,
,"DOI: 10.1002/anie.200805149",,,"Zn0.8Fe0.2O4","","","",,,"15 nm (ZnxMn1x)Fe2O4and (ZnxFe1x)Fe2O4(x=0, 0.1, 0.2, 0.3,0.4, and 0.8) nanoparticles were prepared following a slightlymodified procedure.[5a,11]A typical small-scale synthesis to produce(Zn0.4Mn0.6)Fe2O4nanoparticles is as follows: ZnCl2(0.03 g), MnCl2(0.04 g), and [Fe(acac)3] (0.353 g) were placed in a 50 mL three-neckround-bottom flask in the presence of surfactants (oleic acid andoleylamine) in octyl ether. The reaction mixture was heated at 3008Cfor 1 h and, after removing the heating source, the reaction productswere cooled to room temperature. Upon addition of ethanol, a blackpowder precipitated and was isolated by centrifugation. The isolatednanoparticles were dispersed in a solvent such as toluene. The typicalyield of nanoparticles was 40 mg. For large-scale synthesis, the sameprocedures were utilized in which the amounts of reagents used wereZnCl2(3.6 g), MnCl2(4.8 g), and [Fe(acac)3] (42.4 g) and the yield ofobtained nanoparticles was 9.8 g. (Zn0.4Fe0.6)Fe2O4nanoparticles wereobtained by using FeCl2instead of MnCl2under identical conditions.","Polyol",,,,"",,"","http://dx.doi.org/10.1021/ja0380852",,"Monocrystal","",,"TEM",,"",,"15","15","15","15","Sphere","","","",,,,,,"MTT","HeLa","","100",,,,,,,,,"300",,"115",,,,,,,,,,,"",,,,,,,,,,,,,,,,"4.5",,"307",,,,,,,,,,,,,
,"DOI: 10.1002/anie.201100101",,,"Fe","FeO","DMSA","",,,"We initially prepared Fe-only MNPs. 20 mL ODE and 0.3 mL oleylamine (0.64 mmol) were added into a 250 mL 3-neck glass round-bottom flask. A condenser and a thermocouple were connected to separate necks of the flask. The mixture was heated up to 60 °C under vacuum for 1 hour and recharged with N2 gas to completely remove O2. This procedure was repeated twice. The mixture was then heated to the desired temperature (e.g., 260 °C for 16 nm Fe MNPs). When the temperature became stable, Fe(CO)5 (1.4 mL, 10 mmol) was carefully injected into the reactor whilst vigorously stirring; the solution quickly turned black as the carbonyl decomposed and nanoparticles began forming. The solution was kept at this elevated temperature and under N2 flow for 1 hour, after which it was cooled to room temperature.
While the Fe MNPs were formed, manganese and iron-oleate complexes were prepared separately. Mn2(CO) 10 (156 mg, 0.8 mmol), OA (2.3 mL, 7.26 mmol) and 10 mL ODE were added to a 100 mL 3-neck round-bottom flask. The temperature was increased to 60 °C under vacuum for 1 hour and under N2 flow, which was then repeated twice more. The oxygen-free solution was heated to 120 °C and Fe(CO)5 (0.21 mL, 1.61 mmol) was subsequently injected. The mixture was stirred for 30 minutes. The solution turned yellow during this process. No particles, however, were formed due to the relatively low temperature (120 °C). The solution, containing metal- oleate complexes, was cooled to room temperature and then carefully transferred to the Fe MNP solution using double-ended needles.","",,,,"",,"","https://doi.org/10.1021/ja063969h",,"","",,"TEM",,"",,"16","16","16","16","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","10","92",,,,,,,,,,,"",,,,,,,,,,,,,,,,"0.47","17","188",,,,,,,,,,,,,
,"DOI: 10.1002/anie.201100101",,,"Fe","Fe3O4","DMSA","","45","-19.3","We initially prepared Fe-only MNPs. 20 mL ODE and 0.3 mL oleylamine (0.64 mmol) were added into a 250 mL 3-neck glass round-bottom flask. A condenser and a thermocouple were connected to separate necks of the flask. The mixture was heated up to 60 °C under vacuum for 1 hour and recharged with N2 gas to completely remove O2. This procedure was repeated twice. The mixture was then heated to the desired temperature (e.g., 260 °C for 16 nm Fe MNPs). When the temperature became stable, Fe(CO)5 (1.4 mL, 10 mmol) was carefully injected into the reactor whilst vigorously stirring; the solution quickly turned black as the carbonyl decomposed and nanoparticles began forming. The solution was kept at this elevated temperature and under N2 flow for 1 hour, after which it was cooled to room temperature.","",,,,"",,"","https://doi.org/10.1021/ja063969h",,"","",,"TEM",,"",,"16","16","16","16","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","10","142","0","0",,,,,,,,,"",,,,,,,,,,,,,,,,"0.47","9","260",,,,,,,,,,,,,
,"DOI: 10.1002/anie.201100101",,,"Fe","CoFe2O4","DMSA","","45","-19.3","We initially prepared Fe-only MNPs. 20 mL ODE and 0.3 mL oleylamine (0.64 mmol) were added into a 250 mL 3-neck glass round-bottom flask. A condenser and a thermocouple were connected to separate necks of the flask. The mixture was heated up to 60 °C under vacuum for 1 hour and recharged with N2 gas to completely remove O2. This procedure was repeated twice. The mixture was then heated to the desired temperature (e.g., 260 °C for 16 nm Fe MNPs). When the temperature became stable, Fe(CO)5 (1.4 mL, 10 mmol) was carefully injected into the reactor whilst vigorously stirring; the solution quickly turned black as the carbonyl decomposed and nanoparticles began forming. The solution was kept at this elevated temperature and under N2 flow for 1 hour, after which it was cooled to room temperature.","",,,,"",,"","https://doi.org/10.1021/ja063969h",,"","",,"TEM",,"",,"16","16","16","16","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","10","133",,,,,,,,,,,"",,,,,,,,,,,,,,,,"0.47","3","243",,,,,,,,,,,,,
,"DOI: 10.1002/anie.201100101",,,"Fe","MnFe2O4","DMSA","","45","-19.3","We initially prepared Fe-only MNPs. 20 mL ODE and 0.3 mL oleylamine (0.64 mmol) were added into a 250 mL 3-neck glass round-bottom flask. A condenser and a thermocouple were connected to separate necks of the flask. The mixture was heated up to 60 °C under vacuum for 1 hour and recharged with N2 gas to completely remove O2. This procedure was repeated twice. The mixture was then heated to the desired temperature (e.g., 260 °C for 16 nm Fe MNPs). When the temperature became stable, Fe(CO)5 (1.4 mL, 10 mmol) was carefully injected into the reactor whilst vigorously stirring; the solution quickly turned black as the carbonyl decomposed and nanoparticles began forming. The solution was kept at this elevated temperature and under N2 flow for 1 hour, after which it was cooled to room temperature.","",,,,"",,"","https://doi.org/10.1021/ja063969h",,"","",,"TEM",,"",,"16","16","16","16","Sphere","","","",,,,,,"MTT","NIH/3T3","","96",,,,,,,,,"300","10","149","0","0",,,,"4","330","10000","290",,"",,,,,,,,,,,,,,,,"0.47","11","356",,,,,,,,,,,,,
,"https://doi.org/10.1021/ja203340u",,,"Fe3O4","","","",,,"Synthesis of Iron Oxide Nanoparticles. Ironoleate complex was synthesized according to the previously reported procedure.13 For the synthesis of 3 nm-sized iron oxide nanoparticles, 1.8 g of iron-oleate complex (2 mmol), 0.57 g of oleic acid (2 mmol), and 1.61 g of oleyl alcohol (6 mmol) were dissolved in 10 g of diphenyl ether at room temperature. The mixture was heated to 250 C at a constant heating rate of 10 C/min and then kept at this temperature for 30 min under inert atmosphere. As the reaction proceeded, the initial brown trans- parent solution became black. After the reaction, the mixture containing the nanoparticles was rapidly cooled to room temperature, and 50 mL of acetone was added to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and dispersed in nonpolar solvent such as n-hexane or chloroform. To obtain 2.2 nm-sized nanoparticles, 1.8 g of ironoleate complex (2 mmol) and 3.22 g of oleyl alcohol (12 mmol) were mixed in 10 g of diphenyl ether at room temperature and heated by the same heating procedure as that for 3 nm-sized nanoparticles.","Polyol",,,,"",,"","DOI: 10.1038/nmat1251",,"","",,"TEM",,"",,"2.2","2.2","2.2","2.2","Sphere","","","",,,,,,"MTT","MCF-7","",,,,,,,,,,"300","30","39","0","0",,,,"5","300","3000","2",,"",,,,,,,,,,,,,,,,"3","4.78","17.5",,,,,,,,,,,,,
,"https://doi.org/10.1021/ja203340u",,,"Fe3O4","","","",,,"Synthesis of Iron Oxide Nanoparticles. Ironoleate complex was synthesized according to the previously reported procedure.13 For the synthesis of 3 nm-sized iron oxide nanoparticles, 1.8 g of iron-oleate complex (2 mmol), 0.57 g of oleic acid (2 mmol), and 1.61 g of oleyl alcohol (6 mmol) were dissolved in 10 g of diphenyl ether at room temperature. The mixture was heated to 250 C at a constant heating rate of 10 C/min and then kept at this temperature for 30 min under inert atmosphere. As the reaction proceeded, the initial brown trans- parent solution became black. After the reaction, the mixture containing the nanoparticles was rapidly cooled to room temperature, and 50 mL of acetone was added to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and dispersed in nonpolar solvent such as n-hexane or chloroform. To obtain 2.2 nm-sized nanoparticles, 1.8 g of ironoleate complex (2 mmol) and 3.22 g of oleyl alcohol (12 mmol) were mixed in 10 g of diphenyl ether at room temperature and heated by the same heating procedure as that for 3 nm-sized nanoparticles.","Polyol",,,,"",,"","DOI: 10.1038/nmat1251","3","Monocrystal","",,"TEM",,"",,"3","3","3","3","Sphere","","","",,,,,,"MTT","MCF-7","","100",,,,,,,,,"300","30","36","0","0",,,,"5","300","3000","8",,"",,,,,,,,,,,,,,,,"3","4.77","29.2",,,,,,,,,,,,,
,"https://doi.org/10.1021/ja203340u",,,"Fe3O4","","","",,,"Synthesis of Iron Oxide Nanoparticles. Ironoleate complex was synthesized according to the previously reported procedure.13 For the synthesis of 3 nm-sized iron oxide nanoparticles, 1.8 g of iron-oleate complex (2 mmol), 0.57 g of oleic acid (2 mmol), and 1.61 g of oleyl alcohol (6 mmol) were dissolved in 10 g of diphenyl ether at room temperature. The mixture was heated to 250 C at a constant heating rate of 10 C/min and then kept at this temperature for 30 min under inert atmosphere. As the reaction proceeded, the initial brown trans- parent solution became black. After the reaction, the mixture containing the nanoparticles was rapidly cooled to room temperature, and 50 mL of acetone was added to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and dispersed in nonpolar solvent such as n-hexane or chloroform. To obtain 2.2 nm-sized nanoparticles, 1.8 g of ironoleate complex (2 mmol) and 3.22 g of oleyl alcohol (12 mmol) were mixed in 10 g of diphenyl ether at room temperature and heated by the same heating procedure as that for 3 nm-sized nanoparticles.","Polyol",,,,"",,"","DOI: 10.1038/nmat1251",,"","",,"TEM",,"",,"12","12","12","12","Sphere","","","",,,,,,"MTT","MCF-7","","97",,,,,,,,,"300","30","48","0","0",,,,"5","300","30000","197",,"",,,,,,,,,,,,,,,,"3","2.37","58.8",,,,,,,,,,,,,
,"DOI: 10.1038/ncomms3266",,,"Fe3O4","","","",,,"In a typical synthesis of octapod iron oxide nanoparticles, iron oleate (0.8 g, 0.86 mmol), NaCl (10 mg, 0.17 mmol), oleic acid (110 ml, 0.35 mmol) and distilled water (60 ml) were mixed together with 10 ml of 1-octadecene. The resulting solution was degassed in vacuum for 30 min and backfilled with argon to remove any low volatile impurities and oxygen at room temperature. And then, we heated the reaction solution to 320 °C with a constant heating rate of 3.3 °C min 􏰀 1, and were kept at the temperature for 2 h. The colour of the solution changed from reddish-brown to transparent orange and finally brownish-black. Then, the solution was cooled to room temperature and mixed with 30 ml of isopropanol to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed three times with ethanol. The final product was dissolved in hexane for long-term storage at 4 °C. See Supplementary Methods for further details of synthesis procedures.","",,,,"",,"","",,"","Fe3O4",,"HRTEM",,"",,"20",,,,"Octapod","","","",,,,,,"MTT","HepG2","","100",,,,,,,,,"300","50","51",,,,,,,,,,,"",,,,,,,,,,,,,,,,"7",,"209.03",,,,,,,,,,,,,
,"DOI: 10.1038/ncomms3266",,,"Fe3O4","","","",,,"In a typical synthesis of octapod iron oxide nanoparticles, iron oleate (0.8 g, 0.86 mmol), NaCl (10 mg, 0.17 mmol), oleic acid (110 ml, 0.35 mmol) and distilled water (60 ml) were mixed together with 10 ml of 1-octadecene. The resulting solution was degassed in vacuum for 30 min and backfilled with argon to remove any low volatile impurities and oxygen at room temperature. And then, we heated the reaction solution to 320 °C with a constant heating rate of 3.3 °C min 􏰀 1, and were kept at the temperature for 2 h. The colour of the solution changed from reddish-brown to transparent orange and finally brownish-black. Then, the solution was cooled to room temperature and mixed with 30 ml of isopropanol to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed three times with ethanol. The final product was dissolved in hexane for long-term storage at 4 °C. See Supplementary Methods for further details of synthesis procedures.","",,,,"",,"","",,"","Fe3O4",,"HRTEM",,"",,"30",,,,"Octapod","","","",,,,,,"MTT","HepG2","","100",,,,,,,,,"300","50","71",,,,,,,,,,,"",,,,,,,,,,,,,,,,"7",,"679.25",,,,,,,,,,,,,
,"DOI: 10.1038/ncomms3266",,,"Fe3O4","","","",,,"In a typical synthesis of octapod iron oxide nanoparticles, iron oleate (0.8 g, 0.86 mmol), NaCl (10 mg, 0.17 mmol), oleic acid (110 ml, 0.35 mmol) and distilled water (60 ml) were mixed together with 10 ml of 1-octadecene. The resulting solution was degassed in vacuum for 30 min and backfilled with argon to remove any low volatile impurities and oxygen at room temperature. And then, we heated the reaction solution to 320 °C with a constant heating rate of 3.3 °C min 􏰀 1, and were kept at the temperature for 2 h. The colour of the solution changed from reddish-brown to transparent orange and finally brownish-black. Then, the solution was cooled to room temperature and mixed with 30 ml of isopropanol to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed three times with ethanol. The final product was dissolved in hexane for long-term storage at 4 °C. See Supplementary Methods for further details of synthesis procedures.","",,,,"",,"","",,"","Fe3O4",,"HRTEM",,"",,"16","16","16","16","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","50","67",,,,,,,,,,,"",,,,,,,,,,,,,,,,"7",,"125.86",,,,,,,,,,,,,
,"DOI: 10.1038/ncomms3266",,,"Fe3O4","","","",,,"In a typical synthesis of octapod iron oxide nanoparticles, iron oleate (0.8 g, 0.86 mmol), NaCl (10 mg, 0.17 mmol), oleic acid (110 ml, 0.35 mmol) and distilled water (60 ml) were mixed together with 10 ml of 1-octadecene. The resulting solution was degassed in vacuum for 30 min and backfilled with argon to remove any low volatile impurities and oxygen at room temperature. And then, we heated the reaction solution to 320 °C with a constant heating rate of 3.3 °C min 􏰀 1, and were kept at the temperature for 2 h. The colour of the solution changed from reddish-brown to transparent orange and finally brownish-black. Then, the solution was cooled to room temperature and mixed with 30 ml of isopropanol to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed three times with ethanol. The final product was dissolved in hexane for long-term storage at 4 °C. See Supplementary Methods for further details of synthesis procedures.","",,,,"",,"","",,"","Fe3O4",,"HRTEM",,"",,"10","10","10","10","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","50","55",,,,,,,,,,,"",,,,,,,,,,,,,,,,"7",,"59.91",,,,,,,,,,,,,
,"DOI: 10.1038/ncomms3266",,,"Fe3O4","","","",,,"In a typical synthesis of octapod iron oxide nanoparticles, iron oleate (0.8 g, 0.86 mmol), NaCl (10 mg, 0.17 mmol), oleic acid (110 ml, 0.35 mmol) and distilled water (60 ml) were mixed together with 10 ml of 1-octadecene. The resulting solution was degassed in vacuum for 30 min and backfilled with argon to remove any low volatile impurities and oxygen at room temperature. And then, we heated the reaction solution to 320 °C with a constant heating rate of 3.3 °C min 􏰀 1, and were kept at the temperature for 2 h. The colour of the solution changed from reddish-brown to transparent orange and finally brownish-black. Then, the solution was cooled to room temperature and mixed with 30 ml of isopropanol to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed three times with ethanol. The final product was dissolved in hexane for long-term storage at 4 °C. See Supplementary Methods for further details of synthesis procedures.","",,,,"",,"","",,"","Fe3O4",,"HRTEM",,"",,"25","25","25","25","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","50","62","5","1",,,,,,,,,"",,,,,,,,,,,,,,,,"7",,"190.81",,,,,,,,,,,,,
