"X","paper_doi","paper_files","paper_comment","np_core","np_shell_1","np_shell_2","np_shell_3","np_hydro_size","np_zeta","syn_description","syn_method","syn_temp","syn_pH","syn_steer","syn_atm","syn_press","syn_surf","syn_doi","xrd_scherrer_size","xrd_crystallinity","xrd_fracs","xrd_files","emic_exp_type","emic_kV","emic_scan_regime","emic_interplanar_dist","emic_size","emic_x_size","emic_y_size","emic_z_size","emic_shape","emic_files","ads_method","ads_adsorbate","ads_pore_volume","ads_density","ads_pore_size","ads_surf_area","ads_files","tox_test_type","tox_cell_line","tox_gen_tox","tox_mtt_24","tox_mtt_48","tox_mtt_72","tox_lc50","tox_noec","tox_loes","tox_live_frac","tox_apopt_frac","tox_necr_frac","squid_temp","squid_h_max","squid_sat_mag","squid_coerc_f","squid_rem_mag","squid_orient","squid_h_bias","squid_files","zfc_temp_min","zfc_temp_max","zfc_h_meas","zfc_temp_block","zfc_files","htherm_method","htherm_relax","htherm_h_amplitude","htherm_amf_freq","htherm_sar","htherm_ilp","htherm_toxicity","htherm_files","magmech_mech","magmech_h_val","magmech_mag_grad","magmech_torque","magmech_wdist","magmech_mag_type","magmech_target","magmech_target_force","mri_h_val","mri_r1","mri_r2","dds_h_val","dds_mag_grad","dds_wdist","dds_mag_type","dds_vessel","dds_velocity","dds_accumulation","mep_mep_coef","mep_h_val","mep_h_opt","mep_epsilon","mep_piezo","mep_resist"
,"https://doi.org/10.1002/anie.200603052",,,"DySiO2","Fe3O4","sulfo-SMCC","","46",,"Synthesis of DySiO2–(Fe3O4)n nanoparticles: Dye-doped silica
(DySiO2) and 9-nm water-soluble iron oxide (Fe3O4, WSIO) nanoparticles were synthesized by a literature method.[2e, 4a] Our hybrid
nanoparticles were fabricated through conjugation of these dyedoped silica nanoparticles with WSIOby using sulfo-SMCC (Pierce)
cross-linkers. In a typical experiment, DySiO2 nanoparticles were
dissolved in 10 mm phosphate buffer solution (0.1 mL) with a final
concentration of 5 mgmL1
. The nanoparticle surface amine was
modified with a maleimide group by adding sulfo-SMCC cross-linker
molecules (30 mg). After 30 min, excess cross-linkers were removed
by passing them through a desalting column and a 10 mgmL1 WSIO
nanoparticle solution (50 mL) was added to the maleimide-modified
silica nanoparticle solution. Unreacted WSIOnanoparticles were
removed by passing them through Sephacryl S-300 column (Amersham Biosciences). The formation of DySiO2–(Fe3O4)n nanoparticles
was confirmed by gel electrophoretic analysis. A new band with
delayed migration appears in both optical and fluorescence images
when compared to those of WSIOand DySiO2 nanoparticles (see the
Supporting Information).","",,,,,,,"",,"","",,"TEM",,"",,"48","48","48","48","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.4",,"397",,,,,,,,,,,,,
,"https://doi.org/10.1002/anie.200603052",,,"Fe3O4","","sulfo-SMCC","","10",,"","",,,,,,,"https://doi.org/10.1073/pnas.0504926102",,"","",,"TEM",,"",,"9","9","9","9","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.4",,"116",,,,,,,,,,,,,
,".10.1016.e.2015.02.019",,,"Fe3O4","DMSA","Au","",,,"The Fe3O4 NPs were synthesized via co-precipitation method and further
modified with DMSA as previously reported with a little modification [37]. Briefly,
5.406 g FeCl3 and 1.988 g FeCl2 were separately dissolved in 20 mL deionized (DI)
water and 5 mL HCl (2 M), respectively. Then these two solutions were added into
100 mL DI water. After that, 120 mL ammonia solution (2 M) was added into the
suspension, and allowed to react for 10 min under magnetic stirring. The black
precipitation was harvested with magnet, washed with DI water for at least three
times, and finally re-dispersed in 50 mL DI water. Separately, 40 mg DMSA was
added into 40 mL DI water, and the pH of the solution was adjusted to 3.0e3.5 with
HCl. When mixed with the suspension of Fe3O4 NPs, the pH of the solution was
adjusted to 4.0 with HCl and allowed to react for 60 min under nitrogen atmosphere
with continuous stirring. The resulting DMSA-modified Fe3O4 NPs were collected
with magnet and washed with DI water three times. After that, this sample was redispersed in 30 mL DI water prior to further reaction. Then, 1 mL HAuCl4 solution
with different concentration was dropped into 5 mL DMSA-modified Fe3O4 NPs
solution and reacted for 30 min under continuous stirring. The color of the solution
changed from black to brownish. Samples were harvested with magnet, washed
with DI water for three times, and re-dispersed in DI water.","",,,,,,,"https://doi.org/10.1016/j.biomaterials.2013.01.086",,"","",,"TEM",,"",,"28","28","28","28","Sphere",,,,,,,,,"MTT","BGC-823","","84",,,,,,,,,"300","15","58",,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,"79.6",,,,,,,,,,,,,
,"https://doi.org/10.1021/ja3016582",,,"Fe3O4","TaOx","RITC","PEG","18",,"Iron oxide nanoparticles were synthesized according to the previously reported procedure with a little
modification.1
 36 g of iron-oleate complex (40 mmol), 10.4 g of oleic acid (40 mmol, 90%, Aldrich),
and 200 g of dioctyl ether (95%, Aldrich) were added in 1 L reactor and mixed at room temperature.
The reaction mixture was degassed at 90 °C under vacuum for 2 h. The mixture was heated to 287 °C
with a constant heating rate of 3.3 °C/min, and then kept at that temperature for 30 min under inert
atmosphere. The resulting solution containing the nanoparticles was then slowly cooled to
approximately 150 °C, and the solution was exposure to air to increase the crystallinity of the
nanoparticles for 2 hr. Subsequently, 700 ml of acetone was added to the solution to precipitate the
nanoparticles. The nanoparticles were separated by discarding supernatant and dispersed in hydrophobic
solvent such as n-hexane or chloroform. Finally the iron oxide nanoparticles were redispersed in
cyclohexane with concentration of 20 mg/ml. Microemulsion was prepared by adding 5 ml of NaOH aqueous solution (75 mM) to the oil phase
composed of 8ml cyclohexane containing Fe3O4 nanoparticles, 46 g of Igepal CO-520 (Aldrich), 5mL of
ethanol (Samchun, 99.9%), and 800 ml of cyclohexane (Samchun, 99.5%). After 1 mL of tantalum(V)
ethoxide (0.3 mmol, Strem, 99.8%) was added to the mixture at room temperature, Fe3O4/TaOx
core/shell nanoparticles were synthesized within 5 min.
To prepare rhodamine-B-isothiocyanate (RITC)-functionalized silane, 110 μl of
aminopropyltriethoxysilane (APTES, Aldrich) was reacted with 50 mg of RITC in 3.75 ml of ethanol at
room temperature for 24 h. The 1.5ml of resulting solution and 5 ml of 2-
methoxy(polyethyleneoxy)propyl trimethoxysilane (PEG-silane, Gelest, 596-725 Da) was added to 1 L
of the as-prepared mixture containing Fe3O4/TaOx core/shell nanoparticles. The mixture was then stirred
at room temperature for 24 h, becoming a red turbid solution. The resulting solution was evaporated at
60 °C until the solution became transparent, after which the functionalized Fe3O4/TaOx core/shell
nanoparticles were precipitated by adding a mixed solution of 1:1 (v/v) ether/n-hexane. The precipitates
were purified with ether and dispersed in ethanol. To this solution was added 40 mg of
methoxypoly(ethylene glycol) succinimidylglutarate (mPEG-SG, MW 2000, Sunbio). The mixture was
stirred overnight at 30 °C to conjugate PEG onto residual amine groups on the surface of the
functionalized Fe3O4/TaOx core/shell nanoparticles. After being washed several times with deionized
water, the final product was dispersed in phosphate buffered saline (PBS) buffer","",,,,,,,"",,"","",,"TEM","200","",,"8","8","8","8","Sphere",,,,,,,,,"MTT","RAW 264.7","","97",,,,,,,,,"300","50","4.3",,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,"81.156",,,,,,,,,,,,,
,"https://doi.org/10.1021/acsami.7b05389",,,"Fe3O4","SiO2","peptide A KSKSQSGPLGLAGGSQPC","Gd",,,"We prepared Fe3O4 nanoparticles according to a modification of a previous method.1
 Typically,
3.8 g (4 mmol) of iron-oleate complex and 1 mL (6.25 mmol) of oleic acid were dissolved in 30 mL
of 1-octadecene at room temperature. The reaction mixture was subsequently heated to reflux
(~315 °C) for 1 h before it was cooled down to room temperature. The product was precipitated by
adding ethanol, then collected by centrifugation, and re-dispersed in cyclohexane. Fe3O4@SiO2 nanoparticles were synthesized using a modification of a known method.2
 1 mL of Igepal CO-520,
0.8 mg of Fe3O4 and 200 µL of ammonium hydroxide (30%) were dispersed in cyclohexane and
stirred to form a transparent and brown reverse microemulsion. Next, 100 µL of tetraethyl
orthosilicate (TEOS) was added and the emulsion was let stand for 12 h at room temperature. 100 µL
of (3-aminopropyl)triethoxysilane (APTES) was added and reacted for another 10 h to introduce
-NH2 onto the surface. Fe3O4@SiO2-NH2 nanoparticles were precipitated and collected by
centrifugation after demulsion by ethanol. Multistep conjugations were conducted on the surface of Fe3O4 NPs to install Gd
chelates on the central nanoparticle via cleavable linkers. First, Fe3O4
NPs were coated with SiO2 shells with amino groups modification on
the surface, which were then conjugated to heterobifunctional linkers,
4-(N-maleimidomethyl)cyclohexane-1-carboxylic acid 3-sulfo-N-hydroxysuccinimide ester sodium salt, via amide formation. Second,
Peptide A (sequence: KSKSQSGPLGLAGGSQPC) was conjugated to
the nanoparticles through the reaction between maleimide and thiol of
cysteine residues, and then alkynyl groups were introduced by the
reaction between the amino group on the peptide and propargyl-Nhydroxysuccinimidyl ester. After that, dendrimer azide-PAMAM (N3−
G2) was introduced via standard Sharpless click conditions using
ascorbic acid and CuSO4. Third, Gd chelates were conjugated by
modified nanoparticles with p-SCN−DTPA and Gd3+ chelation with
GdCl3·6H2O. Ultrafiltration was executed after each modification step
to remove excess reactants from the NPs. We also assembled Fe3O4−
pepB−Gd (without signal amplification) and Fe3O4−pepA(D)−Gd
(uncleavable peptide) conjugates for negative control; see the
Supporting Information for details","",,,,,,,"",,"","",,"TEM","200","",,"24","24","24","24","Sphere",,,,,,,,,"MTT","HT-1080","","78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.47","3.02",,,,,,,,,,,,,,
,"https://doi.org/10.1021/acsami.7b05389",,,"Fe3O4","SiO2","peptide B Ac-KSGSQSGPLGLAGGSQPC","Gd",,,"We prepared Fe3O4 nanoparticles according to a modification of a previous method.1
 Typically,
3.8 g (4 mmol) of iron-oleate complex and 1 mL (6.25 mmol) of oleic acid were dissolved in 30 mL
of 1-octadecene at room temperature. The reaction mixture was subsequently heated to reflux
(~315 °C) for 1 h before it was cooled down to room temperature. The product was precipitated by
adding ethanol, then collected by centrifugation, and re-dispersed in cyclohexane. Fe3O4@SiO2 nanoparticles were synthesized using a modification of a known method.2
 1 mL of Igepal CO-520,
0.8 mg of Fe3O4 and 200 µL of ammonium hydroxide (30%) were dispersed in cyclohexane and
stirred to form a transparent and brown reverse microemulsion. Next, 100 µL of tetraethyl
orthosilicate (TEOS) was added and the emulsion was let stand for 12 h at room temperature. 100 µL
of (3-aminopropyl)triethoxysilane (APTES) was added and reacted for another 10 h to introduce
-NH2 onto the surface. Fe3O4@SiO2-NH2 nanoparticles were precipitated and collected by
centrifugation after demulsion by ethanol. Multistep conjugations were conducted on the surface of Fe3O4 NPs to install Gd
chelates on the central nanoparticle via cleavable linkers. First, Fe3O4
NPs were coated with SiO2 shells with amino groups modification on
the surface, which were then conjugated to heterobifunctional linkers,
4-(N-maleimidomethyl)cyclohexane-1-carboxylic acid 3-sulfo-N-hydroxysuccinimide ester sodium salt, via amide formation. Second,
Peptide A (sequence: KSKSQSGPLGLAGGSQPC) was conjugated to
the nanoparticles through the reaction between maleimide and thiol of
cysteine residues, and then alkynyl groups were introduced by the
reaction between the amino group on the peptide and propargyl-Nhydroxysuccinimidyl ester. After that, dendrimer azide-PAMAM (N3−
G2) was introduced via standard Sharpless click conditions using
ascorbic acid and CuSO4. Third, Gd chelates were conjugated by
modified nanoparticles with p-SCN−DTPA and Gd3+ chelation with
GdCl3·6H2O. Ultrafiltration was executed after each modification step
to remove excess reactants from the NPs. We also assembled Fe3O4−
pepB−Gd (without signal amplification) and Fe3O4−pepA(D)−Gd
(uncleavable peptide) conjugates for negative control; see the
Supporting Information for details","",,,,,,,"",,"","",,"TEM","200","",,"24","24","24","24","Sphere",,,,,,,,,"MTT","HT-1080","","95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.47","3.03",,,,,,,,,,,,,,
,"https://doi.org/10.1021/acsami.7b05389",,,"Fe3O4","SiO2","","",,,"We prepared Fe3O4 nanoparticles according to a modification of a previous method.1
 Typically,
3.8 g (4 mmol) of iron-oleate complex and 1 mL (6.25 mmol) of oleic acid were dissolved in 30 mL
of 1-octadecene at room temperature. The reaction mixture was subsequently heated to reflux
(~315 °C) for 1 h before it was cooled down to room temperature. The product was precipitated by
adding ethanol, then collected by centrifugation, and re-dispersed in cyclohexane. Fe3O4@SiO2 nanoparticles were synthesized using a modification of a known method.2
 1 mL of Igepal CO-520,
0.8 mg of Fe3O4 and 200 µL of ammonium hydroxide (30%) were dispersed in cyclohexane and
stirred to form a transparent and brown reverse microemulsion. Next, 100 µL of tetraethyl
orthosilicate (TEOS) was added and the emulsion was let stand for 12 h at room temperature. 100 µL
of (3-aminopropyl)triethoxysilane (APTES) was added and reacted for another 10 h to introduce
-NH2 onto the surface. Fe3O4@SiO2-NH2 nanoparticles were precipitated and collected by
centrifugation after demulsion by ethanol. Multistep conjugations were conducted on the surface of Fe3O4 NPs to install Gd
chelates on the central nanoparticle via cleavable linkers. First, Fe3O4
NPs were coated with SiO2 shells with amino groups modification on
the surface, which were then conjugated to heterobifunctional linkers,
4-(N-maleimidomethyl)cyclohexane-1-carboxylic acid 3-sulfo-N-hydroxysuccinimide ester sodium salt, via amide formation. Second,
Peptide A (sequence: KSKSQSGPLGLAGGSQPC) was conjugated to
the nanoparticles through the reaction between maleimide and thiol of
cysteine residues, and then alkynyl groups were introduced by the
reaction between the amino group on the peptide and propargyl-Nhydroxysuccinimidyl ester. After that, dendrimer azide-PAMAM (N3−
G2) was introduced via standard Sharpless click conditions using
ascorbic acid and CuSO4. Third, Gd chelates were conjugated by
modified nanoparticles with p-SCN−DTPA and Gd3+ chelation with
GdCl3·6H2O. Ultrafiltration was executed after each modification step
to remove excess reactants from the NPs. We also assembled Fe3O4−
pepB−Gd (without signal amplification) and Fe3O4−pepA(D)−Gd
(uncleavable peptide) conjugates for negative control; see the
Supporting Information for details","",,,,,,,"",,"","",,"TEM","200","",,"24","24","24","24","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.47","2.95",,,,,,,,,,,,,,
,"https://doi.org/10.1016/j.biomaterials.2016.05.054",,,"Fe3O4","Mn3O4","PEG","",,,"Monodispersed Fe3O4 nanoparticles were prepared using the
reported thermal decomposition method [9]. In a typical reaction,
iron (III) acetylacetonate (2 mmol), 1,2-hexadecanediol (10 mmol),
oleic acid (6 mmol), and oleylamine (6 mmol) were dissolved in
benzyl ether (20 mL) and magnetically stirred under an ambient
nitrogen atmosphere. The mixture was pre-heated to 200 C for 2 h
and then refluxed at 300 C for 1 h. After being cooled down to
room temperature (RT), the product was purified with excess ethyl
alcohol three times and dispersed in hexane.","",,,,,,,"https://doi.org/10.1002/mabi.201400029",,"","",,"TEM",,"",,"13.3","13.3","13.3","13.3","Sphere",,,,,,,,,"MTT","MKN-45","","96",,,,,,,,,"298","15","48",,,,,,,,,,,,,,,,,,,,,,,,,,,"1.5","2.4","92.2",,,,,,,,,,,,,
,"https://doi.org/10.1002/advs.201901800",,,"Fe3O4","PEG","DA/FA","","45.7",,"Citric acid-stabilized ultrasmall Fe3O4 NPs were prepared by a solvothermal method
according to the literature[2] with a slight modification. Typically, anhydrous FeCl3 (4 mmol)
was dissolved in diethylene glycol (40 mL) under ultrasonication to form a homogeneous
solution. Na3Cit (1.6 mmol) was added to the above solution, and the mixture was heated to
80 °C in a water bath to form a clear solution. Subsequently, sodium acetate (12 mmol) was
added to the above mixture solution and then the mixture was transferred to a Teflon-lined
stainless-steel autoclave with a volume of 50 mL and sealed in air. The autoclave was then
placed in an oven at 200 °C for 5.5 h. After cooling down to room temperature, the black
solution was collected by centrifugation (10 000 rpm, 10 min) and purified with ethanol (2
times) and water (1 time) to remove excess reactants and byproducts. The resulting black
product was redispersed into water and lyophilized to obtain ultrasmall Fe3O4 NPs. The ultrasmall Fe3O4 NPs (56 mg) dispersed in DMSO (5 mL) was activated by EDC
(144 mg, in 2 mL DMSO) under vigorously stirring for 30 min, then NHS (70 mg, in 1 mL
DMSO) was added into the above solution under stirring for another 3 h. After that, the NH2-
PEG-(DA)-FA solution (7 mg, in 3 mL DMSO) was dropwise added to the above solution
under vigorous stirring for 3 days. The reaction mixture was then dialyzed against water (9
times, 2 L) using a dialysis membrane with an MWCO of 5000 for 3 days, followed by
lyophilization to obtain the product of Fe3O4-PEG-(DA)-FA NPs.","",,,,,,,"",,"","",,"TEM","200","",,"2.8","2.8","2.8","2.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.5","3.83","9.04",,,,,,,,,,,,,
,"https://doi.org/10.1021/nl902715v",,,"Fe3O4","PEG-350","","","30",,"","",,,,,,,"https://doi.org/10.1021/ja0380852",,"","",,"TEM",,"",,"4","4","4","4","Sphere",,,,,,,,,"MTT","J774","","92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.41","6","39",,,,,,,,,,,,,
,"https://doi.org/10.1021/nl902715v",,,"Fe3O4","PEG-550","","","11",,"","",,,,,,,"https://doi.org/10.1021/ja0380852",,"","",,"TEM",,"",,"4","4","4","4","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.41","7","17",,,,,,,,,,,,,
,"https://doi.org/10.1021/nl902715v",,,"Fe3O4","PEG-1100","","","9",,"","",,,,,,,"https://doi.org/10.1021/ja0380852",,"","",,"TEM",,"",,"4","4","4","4","Sphere",,,,,,,,,"MTT","J774","","93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.41","8","17",,,,,,,,,,,,,
,"https://doi.org/10.1021/nl902715v",,,"Fe3O4","PEG-2000","","","12",,"","",,,,,,,"https://doi.org/10.1021/ja0380852",,"","",,"TEM",,"",,"4","4","4","4","Sphere",,,,,,,,,"MTT","J774","","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.41","7","19",,,,,,,,,,,,,
,"doi:10.7150/thno.14280",,,"Fe3O4","PEG","","","10",,"Uniform T1-Fe3O4 were synthesized via the
thermal decomposition of Fe(acac)3 in the presence of
oleylamine and benzyl ether. Specifically, Fe(acac)3
(1.05 g, 3 mmol), oleylamine (12 mL, 37 mmol) and
benzyl ether (8 mL, 42 mmol) were mixed together
and placed into a 100 mL three-neck round-bottom
flask. The mixture was stirred under a flow of N2 for
10 min to remove any oxygen at room temperature.
Then, the mixture was heated to 220 °C at a constant
heating rate of 3.3 °C/min and refluxed at this
temperature for 1 h. Next, the mixture was heated to
290 °C at the same uniform heating rate and lastly
maintained at this temperature for 10 min. As the
reaction proceeded, the color of the solution changed
from the initial transparent red to reddish-brown and
finally opaque black. After the reaction, the mixture
was rapidly cooled to room temperature. The
products were separated by an external magnet, then
washed three times using ethanol, and finally
dissolved in 20 mL hexane. PEG-derivatized dopamine (DA-PEG-COOH)
was first synthesized. In detail, carboxylated PEG (60
mg, 0.03 mmol), NHS (6 mg, 0.05 mmol), DCC (9 mg,
0.04 mmol), dopamine hydrochloride (3.9 mg, 0.02
mmol) and anhydrous Na2CO3 (30 mg, 0.28 mmol)
were dissolved in a mixture solvent containing CHCl3
(6 mL) and DMF (3 mL). This mixed solution was
stirred (500 rpm) for 2 h at 35 °C to obtain
DA-PEG-COOH. Next, 15 mg (Fe element mass in
Fe3O4 NPs) hydrophobic T1-Fe3O4 were added and the
mixed solution was continually stirred overnight (200
rpm) at the same temperature. After the reaction,
hexane was added to precipitate the PEGylated
T1-Fe3O4, which were collected by an external
permanent magnet and dried under N2. Lastly,
PEGylated T1-Fe3O4 could be redispersed in distilled
water. The extra surfactants and other salts were
removed by dialysis using a dialysis bag
(MWCO=8000~12000) in distilled water for 48 h. Any
precipitation was removed by a 220 nm syringe filter.
The final products were stored at 4 °C for next uses.","Polyol",,,,,,,"",,"","",,"TEM",,"",,"5.3","5.3","5.3","5.3","Sphere",,,,,,,,,"","","",,,,,,,,,,"300","20","46",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","7.82","17.99",,,,,,,,,,,,,
,"doi:10.7150/thno.14280",,,"Fe3O4","RGD","","","15",,"Uniform T1-Fe3O4 were synthesized via the
thermal decomposition of Fe(acac)3 in the presence of
oleylamine and benzyl ether. Specifically, Fe(acac)3
(1.05 g, 3 mmol), oleylamine (12 mL, 37 mmol) and
benzyl ether (8 mL, 42 mmol) were mixed together
and placed into a 100 mL three-neck round-bottom
flask. The mixture was stirred under a flow of N2 for
10 min to remove any oxygen at room temperature.
Then, the mixture was heated to 220 °C at a constant
heating rate of 3.3 °C/min and refluxed at this
temperature for 1 h. Next, the mixture was heated to
290 °C at the same uniform heating rate and lastly
maintained at this temperature for 10 min. As the
reaction proceeded, the color of the solution changed
from the initial transparent red to reddish-brown and
finally opaque black. After the reaction, the mixture
was rapidly cooled to room temperature. The
products were separated by an external magnet, then
washed three times using ethanol, and finally
dissolved in 20 mL hexane. PEG-derivatized dopamine (DA-PEG-COOH)
was first synthesized. In detail, carboxylated PEG (60
mg, 0.03 mmol), NHS (6 mg, 0.05 mmol), DCC (9 mg,
0.04 mmol), dopamine hydrochloride (3.9 mg, 0.02
mmol) and anhydrous Na2CO3 (30 mg, 0.28 mmol)
were dissolved in a mixture solvent containing CHCl3
(6 mL) and DMF (3 mL). This mixed solution was
stirred (500 rpm) for 2 h at 35 °C to obtain
DA-PEG-COOH. Next, 15 mg (Fe element mass in
Fe3O4 NPs) hydrophobic T1-Fe3O4 were added and the
mixed solution was continually stirred overnight (200
rpm) at the same temperature. After the reaction,
hexane was added to precipitate the PEGylated
T1-Fe3O4, which were collected by an external
permanent magnet and dried under N2. Lastly,
PEGylated T1-Fe3O4 could be redispersed in distilled
water. The extra surfactants and other salts were
removed by dialysis using a dialysis bag
(MWCO=8000~12000) in distilled water for 48 h. Any
precipitation was removed by a 220 nm syringe filter.
The final products were stored at 4 °C for next uses.","Polyol",,,,,,,"",,"","",,"TEM",,"",,"5.3","5.3","5.3","5.3","Sphere",,,,,,,,,"MTT","RAW 264.7","","100",,,,,,,,,"300","20","49",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","7.74","21.67",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.langmuir.9b00337",,,"Fe1Pt1.6","poly(isobutylenemaleic) acid anhydride","","","7.2","-38","FePt NPs with sizes of 2 nm were synthesized referring to the protocol of Elkins et al.1 The reaction was
carried out under inert atmosphere using standard airless conditions. A tree-neck glass flask with magnetic
stir bar and glass capillary for the thermal probe was cleaned with caro’s acid. The prepared flask was
equipped with 177 mg Fe(acac)3, 198 mg Pt(acac)2 and 390 mg 1,2-hexadecandiol and was evacuated
three times and degassed with argon again. Afterwards, 30 ml dioctyl ether has been added to the solids.
An additional degassing step was performed and the reaction apparatus was flushed with argon for 30 min.
The orange mixture was heated up to 100 °C and held there for 20 min. After the dwell time, 0.16 ml oleic
acid and 0.16 ml oleylamine were injected into the solution. The reaction solution was heated up to 295 °C
with a heating step of 7 °C/min. During the heating step the solution turned black and was kept under
reflux for 30 min. Afterwards the solution was cooled to room temperature and 80 ml of degassed ethanol
was injected in the reaction flask to precipitate a black product. The resulting dispersion was centrifuged
with 400 rpm for 10 min. The clear colorless supernatant was discharged and the black precipitate was redispersed in hexane. The precipitation step was repeated one more time and the final product was
redispersed in a solution of 0.05 ml oleic acid, 0.05 ml oleylamine and 10 ml Hexane. The final product
was then filtered through a 220 µm filter and transferred into a schlenk flask.","",,,,,,,"","2","","FePt",,"TEM","200","",,"2.2","2.2","2.2","2.2","Sphere",,,,,,,,,"","","",,,,,,,,,,"295","50","52.8",,,,,,"5","300","50","60",,,,,,,,,,,,,,,,,,"1.5","1.7","8.2",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.langmuir.9b00337",,,"Fe1Pt1.1","poly(isobutylenemaleic) acid anhydride","","","11.2","-63.6","FePt NPs with sizes of 2 nm were synthesized referring to the protocol of Elkins et al.1 The reaction was
carried out under inert atmosphere using standard airless conditions. A tree-neck glass flask with magnetic
stir bar and glass capillary for the thermal probe was cleaned with caro’s acid. The prepared flask was
equipped with 177 mg Fe(acac)3, 198 mg Pt(acac)2 and 390 mg 1,2-hexadecandiol and was evacuated
three times and degassed with argon again. Afterwards, 30 ml dioctyl ether has been added to the solids.
An additional degassing step was performed and the reaction apparatus was flushed with argon for 30 min.
The orange mixture was heated up to 100 °C and held there for 20 min. After the dwell time, 0.16 ml oleic
acid and 0.16 ml oleylamine were injected into the solution. The reaction solution was heated up to 295 °C
with a heating step of 7 °C/min. During the heating step the solution turned black and was kept under
reflux for 30 min. Afterwards the solution was cooled to room temperature and 80 ml of degassed ethanol
was injected in the reaction flask to precipitate a black product. The resulting dispersion was centrifuged
with 400 rpm for 10 min. The clear colorless supernatant was discharged and the black precipitate was redispersed in hexane. The precipitation step was repeated one more time and the final product was
redispersed in a solution of 0.05 ml oleic acid, 0.05 ml oleylamine and 10 ml Hexane. The final product
was then filtered through a 220 µm filter and transferred into a schlenk flask.","",,,,,,,"","2.4","","FePt",,"TEM","200","",,"3.2","3.2","3.2","3.2","Sphere",,,,,,,,,"","","",,,,,,,,,,"295","50","46.9",,,,,,"5","300","60",,,,,,,,,,,,,,,,,,,"1.5","0.8","19.6",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.langmuir.9b00337",,,"Fe1Pt1.3","poly(isobutylenemaleic) acid anhydride","","","12.2","-67.1","FePt NPs with sizes of 6 nm were synthesized referring to the protocol of Chen et al.2
 The reaction was
carried out under inert atmosphere using standard airless conditions. A tree-neck glass flask with magnetic
stir bar and glass capillary for the thermal probe was cleaned with caro’s acid. The prepared flask was
equipped with 197 mg Pt(acac)2 and was evacuated three times and degassed with argon again.
Afterwards, 20 ml dioctyl ether was added to the solids. An additional degassing step was performed and
the reaction apparatus was flushed with argon for 30 min. The yellow mixture was heated up to 100 °C
and 0.8 ml oleic acid, 0.85 ml oleylamine, and 0.13 ml Fe(CO)5 were injected into the mixture. The
reaction solution was heated up to 240 °C with a heating step 15 °C/min. and held there for 60 min.
During the heating the solution turned black. After the dwell time, the solution was heated up to 295 °C
and was kept under reflux for 30 min. Afterwards, the solution was cooled to room temperature and 60 ml
of degassed ethanol was injected in the reaction flask to precipitate a black product. The resulting
dispersion was centrifuged with 400 rpm for 10 min. The clear colorless supernatant was discharged and
the black precipitated was redisolved in Hexane. The precipitation step was repeated one more time and
the final product was redispersed in a solution of 0.05 ml oleic acid, 0.05 ml oleylamine and 10 ml hexane.
The final product was then filtered through a 220 µm filter and transferred in a schlenk flask.","",,,,,,,"","4.6","","FePt",,"TEM","200","",,"6.2","6.2","6.2","6.2","Sphere",,,,,,,,,"","","",,,,,,,,,,"295","50","69.9",,,,,,"5","300","70",,,,,,,,,,,,,,,,,,,"1.5","12.3","113",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.langmuir.9b00337",,,"Fe1Pt1.3","poly(isobutylenemaleic) acid anhydride","","","14.2","-45.5","Sub-10 nm FePt nanoparticles were prepared with minor changes according to the synthesis route from
literature.3
 The synthesis is carried out under inert argon atmosphere using standard airless conditions. A
three-neck glass flask with magnetic stir bar and glass capillary for thermal probe was cleaned with caro`s
acid before use. The three-neck flask was equipped under argon atmosphere with 197 mg Pt(acac)2 and","",,,,,,,"","4.6","","FePt",,"TEM","200","",,"7.5","7.5","7.5","7.5","Sphere",,,,,,,,,"","","",,,,,,,,,,"295","50","82.4",,,,,,"5","300","30",,,,,,,,,,,,,,,,,,,"1.5",,"221.2",,,,,,,,,,,,,
